"claim_id","customer_id","incident_cause","claim_date_raw","claim_date","claim_area","police_report","claim_type","claim_amount_raw","claim_amount","total_policy_claims_raw","total_policy_claims","fraudulent_raw","is_fraudulent"
30877914,20094340,Natural causes,"09/07/2017",2017-09-07,Auto,No,Material only,$1060,1060,"1",1,No,false
8981804,40948894,Other driver error,"08/24/2017",2017-08-24,Auto,Yes,Injury only,$37170,37170,NA,,No,false
18428326,59903277,Other causes,"03/29/2017",2017-03-29,Auto,No,Material only,$2185,2185,"2",2,Yes,true
80956687,4412055,Other causes,"06/30/2018",2018-06-30,Auto,Unknown,Material and injury,$37869.5,37869.5,"4",4,Yes,true
81516433,63302691,Crime,"05/21/2018",2018-05-21,Auto,No,Material only,$1820,1820,"1",1,No,false
50068652,69473158,Driver error,"08/30/2018",2018-08-30,Auto,No,Material only,$2070,2070,"1",1,No,false
58428742,30943507,Driver error,"05/21/2018",2018-05-21,Auto,No,Material and injury,$16040,16040,"1",1,No,false
78382955,88072232,Other driver error,"06/04/2017",2017-06-04,Auto,Yes,Material and injury,$27310,27310,"3",3,No,false
49401942,17859000,Crime,"02/10/2017",2017-02-10,Auto,No,Material only,$2550,2550,"1",1,No,false
69139904,44758258,Driver error,"06/18/2017",2017-06-18,Auto,Unknown,Material and injury,$27910,27910,"1",1,No,false
43043339,59389375,Other causes,"12/17/2017",2017-12-17,Auto,Yes,Injury only,$29480,29480,"3",3,No,false
11023718,56357617,Natural causes,"04/04/2018",2018-04-04,Auto,Unknown,Material only,$1300,1300,"1",1,No,false
76743826,82034436,Other causes,"12/24/2017",2017-12-24,Auto,No,Injury only,$37630,37630,"1",1,No,false
50964521,85532819,Driver error,"11/06/2017",2017-11-06,Auto,Yes,Material and injury,$25950,25950,"3",3,No,false
73283463,23741962,Other causes,"08/16/2018",2018-08-16,Auto,Unknown,Material and injury,$27240,27240,"1",1,No,false
64388927,96543848,Other driver error,"08/31/2017",2017-08-31,Auto,No,Injury only,$30340,30340,"1",1,No,false
81102722,91135917,Other driver error,"09/12/2018",2018-09-12,Auto,No,Material only,$2710,2710,"1",1,No,false
35782742,524545,Other driver error,"07/27/2018",2018-07-27,Auto,No,Injury only,$35250,35250,"3",3,No,false
75276533,89479887,Driver error,"03/09/2017",2017-03-09,Home,Yes,Injury only,$38890,38890,"2",2,No,false
42320818,73495163,Driver error,"12/03/2017",2017-12-03,Auto,Yes,Material and injury,$22570,22570,"1",1,No,false
60904940,49889657,Natural causes,"05/01/2018",2018-05-01,Auto,Unknown,Material only,$1140,1140,"1",1,No,false
32944599,96931053,Other causes,"06/23/2018",2018-06-23,Home,Yes,Injury only,$38120,38120,"1",1,No,false
4881066,1300972,Crime,"03/21/2018",2018-03-21,Home,No,Material only,$2369,2369,"1",1,Yes,true
96406656,83887508,Crime,"11/06/2017",2017-11-06,Auto,No,Material only,NA,,"3",3,Yes,true
89967218,53897607,Other causes,"03/02/2017",2017-03-02,Auto,Unknown,Material only,$1200,1200,"1",1,No,false
63627029,92392817,Other driver error,"12/24/2017",2017-12-24,Auto,Unknown,Material only,$2081.5,2081.5,"1",1,Yes,true
75778891,75086914,Other causes,"04/10/2018",2018-04-10,Auto,No,Material only,$1050,1050,"1",1,No,false
88804995,27868943,Other driver error,"11/27/2017",2017-11-27,Auto,No,Material only,$2550,2550,"2",2,No,false
73841606,42238302,Driver error,"11/13/2017",2017-11-13,Auto,Unknown,Material only,$2590,2590,"2",2,No,false
49124611,83882449,Driver error,"09/20/2017",2017-09-20,Home,Yes,Material only,$1644.5,1644.5,"1",1,Yes,true
40460618,53191091,Crime,"03/22/2017",2017-03-22,Auto,Unknown,Material only,$1265,1265,"1",1,Yes,true
64046224,55836042,Driver error,"03/08/2018",2018-03-08,Home,No,Material only,$1863,1863,"1",1,Yes,true
9124181,19796899,Other driver error,"04/04/2018",2018-04-04,Auto,Yes,Material and injury,$24667.5,24667.5,"1",1,Yes,true
42019165,42014103,Driver error,"12/30/2017",2017-12-30,Home,No,Material only,$2288.5,2288.5,"4",4,Yes,true
57175639,66632396,Driver error,"08/11/2017",2017-08-11,Auto,No,Material only,$1810,1810,"1",1,No,false
56413364,34778857,Driver error,"04/25/2017",2017-04-25,Auto,Unknown,Material and injury,$30015,30015,"1",1,Yes,true
4257735,28437868,Other driver error,"09/26/2018",2018-09-26,Auto,No,Material only,$1300,1300,"1",1,No,false
98954915,85641672,Crime,"03/14/2018",2018-03-14,Auto,No,Material only,$1860,1860,"1",1,No,false
49758082,86985239,Driver error,"06/18/2017",2017-06-18,Auto,No,Material and injury,$40880,40880,"1",1,No,false
2434059,19409471,Other driver error,"06/18/2017",2017-06-18,Auto,No,Material only,$1550,1550,"1",1,No,false
70156112,98537509,Driver error,"06/03/2018",2018-06-03,Auto,Unknown,Material and injury,$20033,20033,"3",3,Yes,true
25838638,36871042,Other causes,"04/25/2017",2017-04-25,Auto,No,Material and injury,$20230,20230,"1",1,No,false
16726169,62206180,Driver error,"06/17/2018",2018-06-17,Auto,No,Material only,$1670,1670,"2",2,No,false
74582054,6448629,Other causes,"04/17/2018",2018-04-17,Auto,Unknown,Material only,$2714,2714,"1",1,Yes,true
78146904,30197131,Other driver error,"06/17/2018",2018-06-17,Auto,No,Injury only,$19297,19297,"1",1,Yes,true
95997859,7988398,Driver error,"07/22/2017",2017-07-22,Auto,Unknown,Injury only,$14720,14720,"1",1,No,false
37688454,13687085,Driver error,"01/13/2018",2018-01-13,Auto,Unknown,Injury only,$16760,16760,"1",1,No,false
32756328,30864915,Driver error,"05/28/2018",2018-05-28,Auto,No,Material only,$2440,2440,"1",1,No,false
80167666,44665885,Other driver error,"07/07/2018",2018-07-07,Auto,Yes,Material and injury,$40170,40170,"1",1,No,false
2772206,14604149,Driver error,"03/29/2017",2017-03-29,Auto,Yes,Material and injury,$36350,36350,"1",1,No,false
41574198,9600820,Other causes,"09/06/2018",2018-09-06,Auto,Unknown,Injury only,$29830,29830,"1",1,No,false
51377827,54275114,Other driver error,"05/14/2018",2018-05-14,Auto,Yes,Material and injury,$29530,29530,"1",1,No,false
81369109,24065986,Natural causes,"10/03/2018",2018-10-03,Home,Yes,Injury only,$34970,34970,"1",1,No,false
62827687,52208972,Other causes,"02/02/2018",2018-02-02,Home,No,Material only,$2550,2550,"1",1,No,false
22489374,13435761,Natural causes,"04/18/2017",2017-04-18,Auto,No,Material only,$2590,2590,"1",1,No,false
55881539,64916376,Other causes,"01/27/2017",2017-01-27,Auto,No,Material only,$2850,2850,"2",2,No,false
49545697,35895151,Driver error,"03/08/2018",2018-03-08,Auto,No,Material only,$2470,2470,"3",3,No,false
2248378,8201624,Natural causes,"05/22/2017",2017-05-22,Auto,No,Material only,$2932.5,2932.5,"4",4,Yes,true
21658094,55933927,Other causes,"07/20/2018",2018-07-20,Home,No,Material and injury,$27404.5,27404.5,"2",2,Yes,true
86096444,65899365,Driver error,"07/14/2018",2018-07-14,Auto,No,Material and injury,$34160,34160,"1",1,No,false
32067078,57025376,Other driver error,"05/15/2017",2017-05-15,Auto,No,Material only,$1430,1430,"1",1,No,false
96864459,92189083,Natural causes,"05/28/2018",2018-05-28,Auto,Yes,Injury only,$19960,19960,"4",4,No,false
45600936,83836752,Other driver error,"04/24/2018",2018-04-24,Auto,No,Material only,$1480,1480,"2",2,No,false
85493235,43806629,Other driver error,"07/07/2018",2018-07-07,Home,No,Material only,$2960,2960,"3",3,No,false
65990431,7303971,Natural causes,"06/03/2018",2018-06-03,Auto,No,Material only,$1170,1170,"1",1,No,false
52113932,35189228,Driver error,"06/17/2018",2018-06-17,Home,Unknown,Material only,$1280,1280,"1",1,No,false
33229705,47879133,Natural causes,"02/22/2018",2018-02-22,Auto,No,Material only,$1110,1110,"4",4,No,false
31609133,25550440,Natural causes,"03/08/2018",2018-03-08,Auto,Unknown,Material and injury,$17721.5,17721.5,"1",1,Yes,true
48386458,38718253,Other causes,"11/13/2017",2017-11-13,Auto,Unknown,Injury only,$30060,30060,"1",1,No,false
37692448,44632301,Other driver error,"01/06/2018",2018-01-06,Auto,Yes,Injury only,$44666,44666,"1",1,Yes,true
50552314,46691405,Other causes,"07/22/2017",2017-07-22,Auto,Unknown,Injury only,$28230,28230,"1",1,No,false
59164542,96395873,Crime,"09/20/2017",2017-09-20,Auto,No,Material only,$2410,2410,"1",1,No,false
35976362,25582668,Natural causes,"06/11/2017",2017-06-11,Auto,No,Material only,$1265,1265,"1",1,Yes,true
86644908,56525103,Other driver error,"04/17/2018",2018-04-17,Auto,Unknown,Injury only,$19320,19320,"1",1,No,false
98940053,59510159,Other driver error,"05/15/2017",2017-05-15,Auto,No,Material only,$2430,2430,"3",3,No,false
49974494,76666463,Crime,"08/11/2017",2017-08-11,Auto,No,Material only,$1000,1000,"2",2,No,false
26308516,10330113,Other causes,"12/17/2017",2017-12-17,Auto,No,Material and injury,$29060,29060,"3",3,No,false
9129053,85250389,Other driver error,"03/02/2017",2017-03-02,Auto,Unknown,Injury only,$24380,24380,"1",1,Yes,true
13865732,17330419,Crime,"03/16/2017",2017-03-16,Auto,Unknown,Material and injury,$33210,33210,"1",1,No,false
53902980,62935855,Other driver error,"08/18/2017",2017-08-18,Auto,No,Material only,$2370,2370,"1",1,No,false
52239485,27304494,Other causes,"06/17/2018",2018-06-17,Auto,Unknown,Material and injury,$26630,26630,"1",1,No,false
53831641,15820948,Driver error,"09/27/2017",2017-09-27,Auto,Yes,Material and injury,$14570,14570,"1",1,No,false
97044473,25989608,Other driver error,"06/18/2017",2017-06-18,Auto,No,Material only,$1700,1700,"1",1,No,false
55084633,64214079,Other causes,"06/18/2017",2017-06-18,Auto,Yes,Material and injury,$30230,30230,"1",1,No,false
54580698,58468142,Natural causes,"05/09/2017",2017-05-09,Auto,No,Material only,$1300,1300,"1",1,No,false
39063220,12108789,Other causes,"03/14/2018",2018-03-14,Auto,Yes,Material and injury,$23851,23851,"1",1,Yes,true
37576598,25365364,Other causes,"02/10/2017",2017-02-10,Auto,No,Material only,$1100,1100,"2",2,No,false
70575561,76339681,Crime,"09/06/2018",2018-09-06,Home,Unknown,Material only,$1910,1910,"1",1,No,false
97666948,97514724,Driver error,"01/01/2017",2017-01-01,Home,No,Injury only,$19120,19120,"1",1,No,false
6429479,14501963,Driver error,"10/24/2017",2017-10-24,Auto,No,Material and injury,$47748,47748,"3",3,Yes,true
76762783,41673539,Crime,"01/06/2018",2018-01-06,Auto,Yes,Material and injury,$44838.5,44838.5,"1",1,Yes,true
45452514,47730331,Other causes,"08/23/2018",2018-08-23,Home,Unknown,Material only,$1580,1580,"1",1,No,false
39518274,91180828,Other causes,"09/26/2018",2018-09-26,Auto,Unknown,Material and injury,$28382,28382,"1",1,Yes,true
32160912,86237672,Natural causes,"02/09/2018",2018-02-09,Auto,Unknown,Material only,$1530,1530,"1",1,No,false
6313876,47437882,Other driver error,"06/25/2017",2017-06-25,Auto,Unknown,Material and injury,$27830,27830,"2",2,No,false
62249925,87092211,Driver error,"10/09/2018",2018-10-09,Auto,No,Material only,$2340,2340,"1",1,No,false
80402957,49820646,Driver error,"09/06/2018",2018-09-06,Auto,Unknown,Material and injury,$22011,22011,"2",2,Yes,true
27354249,77542013,Driver error,"05/15/2017",2017-05-15,Auto,No,Material only,$2540,2540,"1",1,No,false
24770112,40950455,Natural causes,"08/24/2017",2017-08-24,Auto,No,Material only,$2790,2790,"1",1,No,false
66888980,97115629,Other causes,"04/04/2018",2018-04-04,Auto,No,Material only,$2910,2910,"1",1,No,false
68461060,30831279,Other causes,"01/27/2017",2017-01-27,Auto,Yes,Injury only,$20720,20720,"1",1,No,false
54174244,28866353,Crime,"09/14/2017",2017-09-14,Auto,No,Material only,$2334.5,2334.5,"1",1,Yes,true
24522981,23142036,Other driver error,"08/04/2017",2017-08-04,Auto,Yes,Material only,$1600,1600,"1",1,No,false
6643536,89986804,Other causes,"11/27/2017",2017-11-27,Auto,Yes,Material and injury,$37380,37380,"1",1,No,false
80758625,44467682,Driver error,"04/04/2018",2018-04-04,Home,No,Material only,$1460,1460,"4",4,No,false
80523716,45812655,Driver error,"10/16/2018",2018-10-16,Home,No,Material only,$1790,1790,"1",1,No,false
48518908,49531152,Driver error,"01/21/2017",2017-01-21,Auto,Unknown,Material only,$1040,1040,"1",1,No,false
18739929,5152503,Crime,"01/07/2017",2017-01-07,Auto,No,Material only,$1759.5,1759.5,"4",4,Yes,true
94983660,41093135,Driver error,"03/08/2018",2018-03-08,Auto,Unknown,Material and injury,$29480,29480,"1",1,No,false
73658027,61806100,Crime,"09/20/2017",2017-09-20,Auto,Unknown,Material only,$1040,1040,"2",2,No,false
81308209,81909700,Natural causes,"04/04/2018",2018-04-04,Home,No,Material only,$2440,2440,"1",1,No,false
39795153,7891758,Natural causes,"07/07/2018",2018-07-07,Auto,No,Material only,$1140,1140,"1",1,No,false
29685280,95560169,Other driver error,"02/23/2017",2017-02-23,Auto,Unknown,Injury only,$34950,34950,"1",1,No,false
77152566,48477566,Other driver error,"03/22/2017",2017-03-22,Auto,No,Material only,$2980,2980,"1",1,No,false
30280492,84147585,Driver error,"01/07/2017",2017-01-07,Auto,Unknown,Material only,$2380,2380,"1",1,No,false
23938559,85357756,Driver error,"02/23/2017",2017-02-23,Auto,No,Material only,$2130,2130,"1",1,No,false
2432399,53539195,Other causes,"12/24/2017",2017-12-24,Home,No,Material only,$2480,2480,"1",1,No,false
72674711,9775143,Other driver error,"06/03/2018",2018-06-03,Auto,No,Material only,$2130,2130,"1",1,No,false
54642809,39959491,Driver error,"09/06/2018",2018-09-06,Auto,Unknown,Material only,$2720,2720,"1",1,No,false
98163164,69355027,Crime,"09/26/2018",2018-09-26,Auto,Unknown,Material only,$2950,2950,"1",1,No,false
3679965,95639174,Natural causes,"08/04/2017",2017-08-04,Auto,No,Material only,$2840,2840,"4",4,No,false
68733687,82028774,Driver error,"03/29/2017",2017-03-29,Auto,Unknown,Material and injury,$38065,38065,"4",4,Yes,true
83531718,48673624,Driver error,"10/10/2017",2017-10-10,Auto,Yes,Material and injury,$26440,26440,"2",2,No,false
89824066,41009394,Other causes,"02/23/2017",2017-02-23,Auto,No,Material only,NA,,"4",4,Yes,true
47009317,42726730,Other causes,"05/07/2018",2018-05-07,Auto,Unknown,Material and injury,$28400,28400,"1",1,No,false
75950191,18062339,Driver error,"10/03/2018",2018-10-03,Auto,Unknown,Material only,$1320,1320,"1",1,No,false
19454050,6540281,Other causes,"01/13/2018",2018-01-13,Auto,No,Material only,$2120,2120,"1",1,No,false
41214204,61582066,Natural causes,"02/15/2018",2018-02-15,Auto,No,Material only,$2000,2000,"1",1,No,false
14042956,49058491,Crime,"10/17/2017",2017-10-17,Auto,Unknown,Material only,$2150,2150,"1",1,No,false
42133860,3124373,Natural causes,"01/21/2017",2017-01-21,Auto,Unknown,Material only,$1350,1350,"2",2,No,false
7265365,5345468,Other causes,"07/08/2017",2017-07-08,Auto,Unknown,Injury only,$18570,18570,"1",1,No,false
78221963,84147585,Driver error,"04/10/2018",2018-04-10,Auto,Yes,Injury only,$14430,14430,"4",4,No,false
1654201,85357756,Driver error,"06/23/2018",2018-06-23,Auto,Unknown,Material only,$2510,2510,"1",1,No,false
41779510,53539195,Driver error,"10/03/2018",2018-10-03,Home,No,Injury only,$25040,25040,"1",1,No,false
47786788,47153140,Natural causes,"10/24/2017",2017-10-24,Auto,No,Material only,$1700,1700,"1",1,No,false
2725264,34369658,Other causes,"05/22/2017",2017-05-22,Auto,No,Material only,$2330,2330,"1",1,No,false
7384147,14477985,Natural causes,"05/02/2017",2017-05-02,Auto,Unknown,Injury only,$13100,13100,"5",5,No,false
36174594,66521317,Natural causes,"03/16/2017",2017-03-16,Auto,No,Material only,NA,,"1",1,No,false
91772998,9081086,Driver error,"04/24/2018",2018-04-24,Auto,Yes,Injury only,$34470,34470,"1",1,No,false
8216191,47237571,Other causes,"08/16/2018",2018-08-16,Home,No,Material and injury,$40930,40930,"1",1,No,false
63017412,30308357,Driver error,"04/04/2018",2018-04-04,Auto,No,Material only,$1950,1950,"6",6,No,false
91609100,47830476,Natural causes,"04/12/2017",2017-04-12,Auto,Unknown,Material only,$1440,1440,"1",1,No,false
39219616,19269962,Other causes,"09/26/2018",2018-09-26,Auto,No,Material only,$2240,2240,"2",2,No,false
91475471,21831191,Driver error,"02/09/2018",2018-02-09,Auto,Unknown,Material and injury,$36810,36810,"1",1,No,false
67389802,91010040,Crime,"08/16/2018",2018-08-16,Auto,No,Material only,$2460,2460,"1",1,No,false
17961815,69050904,Natural causes,"07/14/2018",2018-07-14,Auto,No,Material only,$1060,1060,"1",1,No,false
16637107,69128619,Natural causes,"08/23/2018",2018-08-23,Home,No,Material and injury,$19040,19040,"4",4,No,false
18226024,76933532,Other causes,"01/26/2018",2018-01-26,Auto,No,Material only,$2150,2150,"3",3,No,false
83706832,25174766,Other driver error,"02/23/2017",2017-02-23,Auto,No,Material only,$1060,1060,"1",1,No,false
38488079,38923726,Other causes,"07/27/2018",2018-07-27,Auto,No,Injury only,$26850,26850,"1",1,No,false
30691877,53225913,Crime,"10/31/2017",2017-10-31,Auto,No,Material only,$3381,3381,"2",2,Yes,true
52826622,83086717,Driver error,"02/17/2017",2017-02-17,Auto,No,Material and injury,$23940,23940,"1",1,No,false
22476903,40460125,Other causes,"02/03/2017",2017-02-03,Auto,No,Material only,$1564,1564,"1",1,Yes,true
86506515,88200222,Crime,"03/28/2018",2018-03-28,Auto,Unknown,Material only,$1780,1780,"1",1,No,false
69620654,88878373,Other causes,"01/21/2017",2017-01-21,Auto,Unknown,Material only,$3001.5,3001.5,"2",2,Yes,true
3487779,97545319,Crime,"06/30/2018",2018-06-30,Auto,No,Injury only,$33520,33520,"1",1,No,false
75470279,64610611,Driver error,"01/26/2018",2018-01-26,Auto,Yes,Injury only,$35910,35910,"3",3,No,false
48386154,24310699,Natural causes,"01/26/2018",2018-01-26,Auto,Unknown,Material only,$1210,1210,"1",1,No,false
52262269,42569977,Other driver error,"04/18/2017",2017-04-18,Auto,Yes,Material and injury,$36170,36170,"1",1,No,false
79783763,34803042,Driver error,"03/21/2018",2018-03-21,Auto,No,Material only,$1265,1265,"1",1,Yes,true
89665136,25512276,Driver error,"11/13/2017",2017-11-13,Auto,No,Material and injury,$16380,16380,"1",1,No,false
40283824,9205013,Driver error,"06/17/2018",2018-06-17,Auto,Yes,Material and injury,$23430,23430,"1",1,No,false
74043997,29517588,Natural causes,"08/03/2018",2018-08-03,Auto,No,Material only,$2553,2553,"4",4,Yes,true
45864947,71462870,Crime,"11/13/2017",2017-11-13,Auto,No,Material only,$1870,1870,"3",3,No,false
54333326,53886536,Driver error,"07/28/2017",2017-07-28,Auto,No,Material only,$2270,2270,"1",1,No,false
93183406,89279737,Driver error,"10/31/2017",2017-10-31,Auto,No,Material and injury,$21920,21920,"1",1,No,false
8199355,5027573,Natural causes,"02/10/2017",2017-02-10,Auto,No,Material only,$1490,1490,"1",1,No,false
10852541,69204774,Other causes,"05/01/2018",2018-05-01,Auto,No,Material only,$2265.5,2265.5,"1",1,Yes,true
21734808,9466593,Driver error,"08/11/2017",2017-08-11,Auto,No,Material only,$1472,1472,"1",1,Yes,true
10245277,30679789,Crime,"06/10/2018",2018-06-10,Auto,Unknown,Injury only,$36010,36010,"2",2,No,false
63191767,15000907,Driver error,"07/08/2017",2017-07-08,Auto,No,Material only,$2340,2340,"3",3,No,false
52752958,96795364,Other causes,"11/13/2017",2017-11-13,Auto,Unknown,Material only,$2250,2250,"1",1,No,false
31711102,33152432,Other driver error,"03/01/2018",2018-03-01,Auto,No,Material only,$1500,1500,"1",1,No,false
64659108,42867092,Other causes,"05/28/2018",2018-05-28,Auto,No,Injury only,NA,,"1",1,Yes,true
72987943,47145694,Other driver error,"08/31/2017",2017-08-31,Auto,No,Material only,$1590,1590,"1",1,No,false
79708200,72833735,Crime,"04/24/2018",2018-04-24,Auto,Unknown,Material only,$2495.5,2495.5,"1",1,Yes,true
97455990,3771583,Other causes,"01/27/2017",2017-01-27,Auto,No,Material only,$1242,1242,"1",1,Yes,true
51408016,8609975,Natural causes,"02/10/2017",2017-02-10,Auto,No,Material only,$2890,2890,"1",1,No,false
44394229,29235935,Driver error,"08/24/2017",2017-08-24,Auto,Yes,Injury only,$30500,30500,"1",1,No,false
90369587,35459428,Driver error,"03/09/2017",2017-03-09,Auto,No,Injury only,$32040,32040,"6",6,No,false
31487982,2917414,Other causes,"03/16/2017",2017-03-16,Auto,No,Material and injury,$17070,17070,"1",1,No,false
15510973,55982230,Other driver error,"01/06/2018",2018-01-06,Auto,Unknown,Material and injury,$29428.5,29428.5,"1",1,Yes,true
40870759,69872861,Other causes,"03/02/2017",2017-03-02,Home,No,Material only,$2900,2900,"3",3,No,false
81034752,44866465,Other causes,"11/13/2017",2017-11-13,Auto,Yes,Injury only,$31240,31240,"1",1,No,false
77521871,39554038,Driver error,"07/14/2018",2018-07-14,Auto,No,Material only,$2047,2047,"1",1,Yes,true
23669610,14712345,Natural causes,"01/20/2018",2018-01-20,Auto,Unknown,Material only,$1630,1630,"1",1,No,false
61635645,41660480,Driver error,"06/23/2018",2018-06-23,Home,No,Material only,NA,,"1",1,No,false
95115614,53981675,Driver error,"03/21/2018",2018-03-21,Auto,No,Material and injury,$21940,21940,"1",1,No,false
45780237,287476,Natural causes,"10/17/2017",2017-10-17,Auto,Unknown,Material only,$1621.5,1621.5,"2",2,Yes,true
46992958,58378868,Driver error,"04/10/2018",2018-04-10,Auto,No,Material only,$1240,1240,"2",2,No,false
37713174,62960540,Other causes,"06/03/2018",2018-06-03,Auto,No,Injury only,$34390,34390,"4",4,No,false
13952270,36780334,Natural causes,"02/22/2018",2018-02-22,Auto,No,Material only,$2340,2340,"1",1,No,false
45544311,17814402,Driver error,"02/03/2017",2017-02-03,Auto,No,Material and injury,$35480,35480,"1",1,No,false
4342527,4420512,Natural causes,"01/07/2017",2017-01-07,Auto,No,Material only,$1860,1860,"1",1,No,false
16347699,51485708,Crime,"09/19/2018",2018-09-19,Auto,No,Material only,$2010,2010,"1",1,No,false
88554126,71496799,Natural causes,"06/04/2017",2017-06-04,Auto,No,Material only,$2520,2520,"1",1,No,false
74280541,85983291,Other causes,"05/07/2018",2018-05-07,Auto,No,Material only,$1518,1518,"3",3,Yes,true
8623615,29500814,Crime,"03/09/2017",2017-03-09,Auto,No,Material only,$2150.5,2150.5,"5",5,Yes,true
41352743,74351384,Driver error,"07/20/2018",2018-07-20,Auto,No,Material only,NA,,"1",1,No,false
78204177,72363224,Natural causes,"01/13/2018",2018-01-13,Auto,No,Material only,$1500,1500,"1",1,No,false
47463520,41106063,Driver error,"10/03/2018",2018-10-03,Home,No,Material only,$2830,2830,"1",1,No,false
38818122,57043846,Other causes,"04/05/2017",2017-04-05,Auto,Yes,Injury only,$34490,34490,"1",1,No,false
36164960,31740446,Natural causes,"03/09/2017",2017-03-09,Auto,No,Material only,$2553,2553,"1",1,Yes,true
3271117,17690710,Crime,"07/28/2017",2017-07-28,Auto,Yes,Injury only,$32180,32180,"1",1,No,false
73337887,50771198,Other causes,"04/05/2017",2017-04-05,Auto,Yes,Material only,$1020,1020,"1",1,No,false
73456426,23460895,Other causes,"08/10/2018",2018-08-10,Auto,No,Material and injury,$34994.5,34994.5,"1",1,Yes,true
50234626,33628817,Other causes,"04/12/2017",2017-04-12,Auto,Yes,Material only,$2800,2800,"1",1,No,false
85883298,32791401,Driver error,"06/18/2017",2017-06-18,Auto,No,Material only,$1630,1630,"1",1,No,false
32178193,86491727,Driver error,"10/30/2018",2018-10-30,Home,Unknown,Material only,$1860,1860,"1",1,No,false
4549014,99674324,Other causes,"07/07/2018",2018-07-07,Auto,No,Injury only,$21480,21480,"1",1,No,false
57099061,81371138,Other causes,"07/28/2017",2017-07-28,Auto,No,Material only,$3358,3358,"1",1,Yes,true
16326173,30199988,Other causes,"07/28/2017",2017-07-28,Auto,No,Material only,$1978,1978,"3",3,Yes,true
90831325,20299691,Natural causes,"10/04/2017",2017-10-04,Auto,No,Material only,$2093,2093,"5",5,Yes,true
80286970,40591588,Driver error,"04/25/2017",2017-04-25,Auto,Unknown,Material and injury,$39928,39928,"1",1,Yes,true
86285484,28871739,Other causes,"10/09/2018",2018-10-09,Auto,No,Material only,$1920.5,1920.5,"1",1,Yes,true
91324151,46995469,Driver error,"08/24/2017",2017-08-24,Auto,No,Material only,$2520,2520,"1",1,No,false
71690988,8774687,Other causes,"01/20/2018",2018-01-20,Auto,No,Material only,NA,,"1",1,No,false
6365892,42083451,Driver error,"08/31/2017",2017-08-31,Auto,No,Material only,$2400,2400,"1",1,No,false
36047575,50560987,Other causes,"09/06/2018",2018-09-06,Auto,Unknown,Material and injury,$21700,21700,"3",3,No,false
68716231,88881248,Driver error,"04/24/2018",2018-04-24,Auto,Yes,Material only,$1610,1610,"4",4,No,false
57073975,30060683,Other causes,"01/21/2017",2017-01-21,Auto,No,Material only,$2160,2160,"1",1,No,false
12839550,28999720,Crime,"07/01/2017",2017-07-01,Auto,Unknown,Material only,$2360,2360,"1",1,No,false
92426104,40971431,Other causes,"01/14/2017",2017-01-14,Auto,No,Material and injury,$46483,46483,"1",1,Yes,true
97877027,46866733,Other driver error,"05/07/2018",2018-05-07,Auto,Yes,Injury only,NA,,"3",3,No,false
24499029,6563653,Other causes,"06/23/2018",2018-06-23,Auto,Unknown,Material and injury,$21530,21530,"2",2,No,false
68477126,9959859,Crime,"04/12/2017",2017-04-12,Auto,No,Material only,$3105,3105,"3",3,Yes,true
75728799,71404791,Other driver error,"09/20/2017",2017-09-20,Auto,No,Material only,$1368.5,1368.5,"3",3,Yes,true
90380974,73491590,Other causes,"10/17/2017",2017-10-17,Home,Unknown,Material only,$2270,2270,"4",4,No,false
70157196,11429044,Other driver error,"09/07/2017",2017-09-07,Auto,Yes,Material and injury,$33730,33730,"1",1,No,false
3109692,45634936,Other driver error,"07/07/2018",2018-07-07,Auto,No,Material only,$1890,1890,"1",1,No,false
45237349,71108576,Driver error,"01/26/2018",2018-01-26,Auto,No,Material and injury,$39997,39997,"1",1,Yes,true
54356654,9017128,Other causes,"03/16/2017",2017-03-16,Auto,Unknown,Material and injury,$19530,19530,"1",1,No,false
17339152,72587271,Other causes,"10/17/2017",2017-10-17,Auto,Unknown,Injury only,$18140,18140,"2",2,No,false
77576085,12673582,Other causes,"10/31/2017",2017-10-31,Auto,Unknown,Injury only,$33400,33400,"1",1,No,false
51004421,44821508,Crime,"01/06/2018",2018-01-06,Home,No,Material only,$2740,2740,"2",2,No,false
77750303,85683729,Other causes,"03/14/2018",2018-03-14,Auto,No,Material only,NA,,"1",1,No,false
94869704,90115894,Natural causes,"10/04/2017",2017-10-04,Auto,Yes,Material only,$2240,2240,"1",1,No,false
51895230,45566276,Natural causes,"10/31/2017",2017-10-31,Auto,No,Material only,$3231.5,3231.5,"4",4,Yes,true
88838829,12827745,Natural causes,"10/31/2017",2017-10-31,Auto,Unknown,Injury only,$19470,19470,"1",1,No,false
26678377,28590552,Other causes,"10/23/2018",2018-10-23,Auto,Unknown,Material and injury,$25160,25160,"1",1,No,false
74826240,15965441,Driver error,"01/06/2018",2018-01-06,Auto,No,Material only,$2120,2120,"1",1,No,false
71212663,12779308,Other causes,"04/04/2018",2018-04-04,Auto,No,Material only,$1560,1560,"1",1,No,false
43635378,53719176,Other driver error,"05/14/2018",2018-05-14,Auto,Unknown,Injury only,NA,,"6",6,Yes,true
75624437,51842360,Other causes,"01/27/2017",2017-01-27,Home,No,Material only,$1130,1130,NA,,No,false
20605494,56398264,Natural causes,"01/06/2018",2018-01-06,Auto,Unknown,Material only,$2090,2090,"2",2,No,false
